tweet_id,author_id,customer_tweet,intent,historical_reply,in_response_to_tweet_id
959354,347612,"Ever since this new iOS 11 update my phone runs hella slower, freezes now, and crashes apps @AppleSupport bullshit",software_update,@AppleSupport We're here to help. Which iOS 11 version are you on?,
733,115863,@AppleSupport I’ve got a screenshot saying my #iPhoneX is reserved for the 3rd then an email saying it’s the 18th... what happened?,device_troubleshooting,@AppleSupport Go ahead and send us a DM please. Let us know the country you're in.,
2037703,602511,my phone has been lagging nonstop since i updated it @AppleSupport i want an apology,device_troubleshooting,@AppleSupport Thanks for reaching out to us for support. We would love to help you. Please DM us so that we can look into this together.,
1865084,557220,@AppleSupport ios11 has rendered my iPhone 6s Plus completely useless. I have to restart it many times a day because it freezes constantly,device_troubleshooting,"@AppleSupport Hey, let's get your iPhone back up and running smoothly. DM us the exact iOS version and we'll look into this.",
1840621,530665,@AppleSupport I have a delivery that is lost in the mail or something. UPS says the sender needs to initiate the investigation. Help?,order_shipping_inquiry,@AppleSupport We'd like to help look into your recent order. Please send us a DM with more details and we'll find out what we can do.,
1857350,311373,@AppleSupport I dropped my phone yesterday. Would a 5ft drop change my iPhone 7+’a performance at all?,hardware_repair_warranty,@AppleSupport We'd be glad to assist with service info. DM us your current location so we can get you options for your region.,
539944,245228,@AppleSupport why do my speakers pop everytime i listen to music ??,device_troubleshooting,"@AppleSupport We wouldn't want this to happen while listening to music either. Join us in DM with more details, including your iOS version, iPhone model and whether this happens through the speaker, headphones or both.",
1689344,512921,@AppleSupport I literally entered my password correctly to sign into iCloud online and I’ve been locked out of my account - why ??,account_apple_id,@AppleSupport We’d recommend reaching out to our Apple ID team for any Apple ID inquires. You can get started here:,
683019,231630,@AppleSupport You still have a fundamental bug with 11.0.2 on the 7 Plus re: uploading pics to text. Balks most of the time.,software_update,@AppleSupport We'd love to see what you're experiencing. Please shoot us a DM and we can work together.,
1785116,536336,I have to restart my phone all 5 times in one day @AppleSupport cuz it keeps freezing even after continuous updates 🤷🏽‍♀️🤦🏽‍♀️😪,device_troubleshooting,@AppleSupport That's not to be expected. We want to help. Send us a DM letting us know which iPhone you have. We'll go from there.,
1643958,335077,@AppleSupport my sisters phone has ios10.3.3 and it says it’s up to date why can’t she update to the ios11,software_update,@AppleSupport Thanks for reaching out. We're here to help. DM us so we can look into this further with you.,
1672702,509080,"@AppleSupport Volume buttons on the side of my phone no longer function, speaker phone button doesn’t work when I’m on the phone, I can’t hear people",device_troubleshooting,@AppleSupport Thanks for those details! Join us in DM with the country you're in and we will continue there.,1672700.0
84182,134512,"Dear @AppleSupport, @AppleSupport imsg animation effects not working after upgradation from ios 10 to 11.02 in my iphone 7. Pls resolve this issue",software_update,@AppleSupport We'd like to help. Let's have you back up and update to our latest release (11.0.3):,
562376,251591,"@AppleSupport Yes that works. But I ended resetting it and lost my pictures and text messages since my backup failed. Wow. So it’s another wide-spread software bug. Why, @AppleSupport? Your customers deserve better.",software_update,@AppleSupport Do you use iCloud Photo Library or sync your data with iCloud?,562375.0
2633072,743455,@AppleSupport the extra level of security has meant I can't access Apple TV. Been sent the security code 5 separate times. Not logging in. Suggestions?,account_apple_id,@AppleSupport Let's get you to the right spot for help. Please reach out to our Apple TV experts here: They'll help you out.,
2855299,233353,Any idea what’s up with an iPad when it won’t charge?? Not the charger as it’s working on phone. Ipad looks like it’s charging then says ‘not charging’ in the top right where the battery lightening stike usually is!! #apple #ipad @AppleSupport,billing_subscription,"@AppleSupport We know how essential it is to be able to charge your device. Please try all steps in the section ""If your device charges slowly or won’t charge"" here: Let us know if this helps or not.",
824723,316417,@AppleSupport @AppleSupport @AppleSupport why #iOS11 as battery is always 1715 mah #rollbackios11 #ios11problems #Apple,device_troubleshooting,@AppleSupport We'd love to help with your battery on iOS 11. Can you DM us what model of device we are working with?,
2867896,631383,I updated my phone and i still see the boxes with ? 🤬🤬🤬🤬🤬🤬😭😭 i officially HATE #APPLE you pay all this money for trash @AppleSupport,billing_subscription,"@AppleSupport Let’s work together on this behavior. To verify, is this happening in your new posts and messages? Or are you seeing those unexpected characters in posts and messages from other individuals? Let us know via a DM. We’ll keep moving from there.",
1624949,497643,@AppleSupport @AppleSupport while using portrait mode on my iPhone 8 plus part of the phne gets warm.is there any prblem in my phn or software bug?,software_update,@AppleSupport Hello. Congrats on your iPhone 8 Plus. We hope you love it. Check this link to learn more about this:,
392254,208881,iOS 11 is prettttty trash. And I have an iPhone 7. @AppleSupport @AppleSupport,software_update,@AppleSupport Can you tell us more about any issues you're experiencing?,
400861,210814,@AppleSupport 11.0.2 battery life has gone from 9 hours to max 6 hours now,device_troubleshooting,@AppleSupport Let's look into this some more. Send us a DM and we'll continue from there.,400862.0
2301735,667992,Hey @AppleSupport And @AppleSupport Why is Diners Card not accepted on AppleID payments? I have been trying to update payment info to my new Card and it says: Enter a Valid Credit Card number! I thought Diners Card was a premium Card in India superior to even Amex! :/,billing_subscription,@AppleSupport We'd like to know more. DM us the details and we'll go from there.,
1765946,506909,@AppleSupport I have updated my iwatch (1st gen) iOS but still having the notification issue any ideas?,software_update,@AppleSupport We're happy to look into this with you. Send us a DM to continue.,
1993160,589868,"Hey @AppleSupport, what’s going on??? #newiOS",software_update,@AppleSupport We'd like to look into this with you. Send us a DM including the iOS version installed. We'll go from there.,
2572066,322608,"it’s been a week, when is it going to get in order @AppleSupport @AppleSupport",order_shipping_inquiry,"@AppleSupport We'd love to help! Did you receive an email previously, letting you know your pre-order was available to download? If so, did you follow those steps to download the complete pre-order? Here's a guide on that:",
682061,282776,"@AppleSupport every time I open Apple News, I see this. I no longer have a subscription, nor want to “correct” it. How do I make it go away?",billing_subscription,"@AppleSupport We'd like to take a closer look. If you tap on No Thanks, does it launch again immediately, or after relaunching?",
287455,184503,@AppleSupport iOS 11.0.2 has made my iPhone overhear and browser slow as hell. My battery drains faster than ever. Fix this pls,device_troubleshooting,@AppleSupport Hi. We're here for you. DM us and we can take a closer look.,
1364777,437758,@AppleSupport iOS 11.0.2.,software_update,@AppleSupport Go ahead and DM us some information about what's going on and we'll continue working there.,1364776.0
1974419,584702,@AppleSupport after updating my Apple Watch series 3 w/ LTE to WatchOS 4.1 battery is draining a lot faster. Why?,device_troubleshooting,@AppleSupport We'll be happy to help you maximize the battery life on your watch. Can you DM us how long it lasts on a full charge typically?,
311878,190489,@AppleSupport The App Store just says that it cannot connect and iTunes goes to a black screen and then exits out of the app,device_troubleshooting,"@AppleSupport Does switching connection types, such as another Wi-Fi network or cellular data, allow you access to the App Store?",311877.0
254075,176393,@AppleSupport Will try new High Sierra update and get back to you.,software_update,"@AppleSupport Sounds like a plan! Feel free to reach out if you have any future questions, or concerns. We're here to help you.",254074.0
2849146,792302,"When you finally get a new phone after 17 days without having one,but you forgot your Apple ID password and it says the recovery process can take up to 2 days @AppleSupport",account_apple_id,"@AppleSupport We know how important an Apple ID is to using our services. While Account Recovery is an automated process, please be sure to check out section ""Check the status, start over, or try to shorten the wait"" here: DM us with any questions:",
1586258,488016,I didn’t know 50% was the new 0% for battery life @AppleSupport @AppleSupport fix iOS 11 for older models 😒,device_troubleshooting,@AppleSupport We'd like to help. We'd like to know what you're experiencing. Let us know which iPhone you have and which iOS you're on.,
2110823,622669,"@AppleSupport What have you done to my battery life with 11.1.1? I’m dying here, on my iPad and my iPhone! #batterydrain #powersuck Fix NOW!",device_troubleshooting,@AppleSupport Having a dependable charge is important and we'd like look into this issue with you. Please DM us details regarding the behavior you're experiencing with your battery and we'll get right to work.,
242925,173692,@AppleSupport what’s the icon to the left of my battery % sign? It’s new maybe since my update last night?,device_troubleshooting,@AppleSupport We can help. That icon means that screen rotation is turned off. More info here.,
1269570,417255,@AppleSupport In Control Centre and at the top of the screen next to the battery percentage. And it does it twice a day at least...👎🏻,device_troubleshooting,@AppleSupport Let's have a look at this together. Can you please DM us?,1269569.0
1130589,386445,@AppleSupport @AppleSupport I’m with the same problem since #iOS11 on my iPhone 6s,software_update,@AppleSupport We'd like to work with you on any issues you're having with your iPhone. DM us details and we'll continue there.,1130588.0
1701662,515940,@AppleSupport It's 10am and I've already had to restart my phone 6 times due to it freezing everytime i try to use it,device_troubleshooting,@AppleSupport We totally understand. Would you like to join us in DM please and we can start troubleshooting?,
208914,165441,@AppleSupport I had not reset my device since I updated to iOS 11. Thanks for the tip.,software_update,"@AppleSupport No problem, we're happy to help.",208915.0
243247,173758,@AppleSupport I’ve tried restarting and nothing. If I delete the album and re add it it works but I have so many so I was hoping there was another way,device_troubleshooting,@AppleSupport Understood. Let's see if we can try a few other steps. Can you send us a DM? We'll continue there.,243246.0
2526376,411789,@AppleSupport any fix for the calculator issues in iOS 11? If I add 1+2+3 I get 24 because the animation doesn’t let me hit the second plus. See:,software_update,@AppleSupport Let's try waiting to press the second plus until the button turns orange again. Let us know how that goes in DM. Is it happening with other buttons in the app?,
1266534,395419,@AppleSupport UPDATE OUR PHONES MINE KEEPS FREEZING WHAT IF IM DYING,software_update,@AppleSupport We're here to help! Send us a DM telling us which iPhone you have and the iOS version it's running.,
2422600,695807,@AppleSupport I updated to High Sierra but on restart this is what I get... any advice?,device_troubleshooting,@AppleSupport We know how important it is to be able to use your Mac as normal after an update. We want to help get you back up and running. Let us know in DM which model Mac you have to get started.,
2441899,700277,@AppleSupport @AppleSupport So there is no way for me to know the status of my laptop without driving 45 minutes to see if it is physically in the store or not /3,order_shipping_inquiry,@AppleSupport We'd like to know more about the issue you're experiencing. Meet us in DM with additional details using the following link:,2441901.0
1367076,438234,tidal doesn’t show up in the control center or on my lock screen anymore after i updated yesterday. what did you do? @AppleSupport,device_troubleshooting,"@AppleSupport We're here to help. To clarify, do you mean song titles don't appear in music controls in Control Center &amp; Lock Screen?",
2014224,595588,@AppleSupport Been trying to install the latest update on my MacBook pro since yda. Tried restarting in recovery mode but still blocked,software_update,@AppleSupport We want to help with this issue on your Mac. Please DM us any other details and if you saw any errors. We'll work with you there.,
2782065,776928,Sinon c'est pour quand le débug du clavier IOS 10 ? @AppleSupport,software_update,@AppleSupport We offer support via Twitter in English. Contact us for help in your preferred language here:,
2054733,125792,@AppleSupport #apple #ee @AppleSupport when are you going to fix mic issue on #iPhone7Plus My next os to go legal as the phone is not fit for purpose,device_troubleshooting,"@AppleSupport We want to hear more about the mic issue you are experiencing on your iPhone 7 Plus. Please, meet us in DM with more details.",
1681655,511264,"@AppleSupport what the hell is going on?! Letters not working, phone is lagging, this iOS update is trash!",software_update,"@AppleSupport Let's team up on this. Which letters aren't working as expected? Also, are you using the built-in Apple keyboard?",
928068,340201,"@AppleSupport Yeah yeah i know settings and co, can we go back to normal ? To the same way ios 10 PLEAAAAAASE ?",software_update,"@AppleSupport We always appreciate feedback. If you'd like to submit your feedback about this, you can do so here:",928066.0
724926,293635,@AppleSupport Hard reset my phone 4 times today from unrecoverable crashes thanks to #ios11problems,account_apple_id,@AppleSupport We're here to help. Please DM us which iPhone model you're using to get started.,
2414332,693983,@AppleSupport When do you want to talk? It is totally locked up again. You are killing me. Seriously.,account_apple_id,@AppleSupport Send us a Direct Message using the link below and we'll take it from there.,2414331.0
1027602,363167,@AppleSupport Upgraded iPhone to 11.0.3. Now my phone frequently flips from disconnected and connected in my car. Fix the bluetooth issue!,device_troubleshooting,@AppleSupport Thanks for reaching out! We'll be happy to assist. Does the Bluetooth connection toggle like this with other devices?,
884971,330141,@AppleSupport @AppleSupport just upgraded my phone. Why didn’t any of my music restore from icloud?,software_update,@AppleSupport We can help. Your downloaded music is not stored in your iCloud backup. You'll need to redownload or sync your music again.,
2293102,665909,@AppleSupport How to force ⌚️stock complication to update? this stopped with ios11.1 (X) watchos4.1 (original).,software_update,"@AppleSupport When opening the app or using Siri to check a particular stock, the most up-to-date information should be presented. Though, with the market closed for the weekend, we’d not see updates in the Stocks app.",
795243,309600,"@AppleSupport 11.0.2 there is a .3 but telling me unavailable at this time. Seen many people complaining about freezes on screenshots, apps crashing and battery life reduced.",device_troubleshooting,@AppleSupport We’d like to look into this further together. Can you let us know if you have a computer with iTunes at home via DM?,795242.0
511130,237475,"@AppleSupport Wait, i meant the battery was at 40%.",device_troubleshooting,@AppleSupport We'd like to look into this further. Could you Direct Message us and let us know what country you're located in?,511127.0
1174773,396316,@AppleSupport I’m unable to plug my phone into a computer currently however I have tried to restart and I’m still seeing the same error!,device_troubleshooting,@AppleSupport Have you tried updating via another Wi-Fi network?,1174772.0
2057309,608451,"@AppleSupport And yes, I’ve restarted my phone, my WiFi, my home internet, the apps, my life, your life...",device_troubleshooting,@AppleSupport We'd love to assist you with your Wi-Fi issue. Can you tell us in DM what is happening specifically?,2057311.0
438032,219067,@AppleSupport iPhone 7 Plus. iOS 11.0.2,software_update,@AppleSupport Have you un-paired both your car and your other devices and added them back? Let us know in DM.,438031.0
570169,253837,My phone automatically updated to the new iOS and now my phone’s shutting down randomly. Help??? @AppleSupport @AppleSupport,software_update,@AppleSupport Thanks for reaching out. Let's start with the steps here: to see if we can get the issue corrected. Let us know if the issue continues.,
1367066,438231,"Hey @AppleSupport, I got an iPhone x reservation but want to change my payment method (to pay in full). Is that possible? How?",billing_subscription,@AppleSupport Hey there! We're so excited you got the iPhone X! Reach out to our Sales Team for help here:,
1508023,470012,"@AppleSupport Hi! Where it’s place in the screen. Unless this is a new thing which needs some getting used to. Before ios11.1, it popped in the center.",device_troubleshooting,@AppleSupport Thanks for the clarity! This is normal and something you'll want to adjust to on iOS 11.1.,1508022.0
1084977,375932,"Habe grad einen Bug entdeckt, @AppleSupport ihr Profis",software_update,@AppleSupport We offer support via Twitter in English. Contact us for help in your preferred language here:,
1835645,200151,@AppleSupport my iPad Pro lock button wasn't working so I tried restarting the iPad with the home and lock button and now it just keeps +,device_troubleshooting,@AppleSupport Thanks for reaching out to us. We are always happy to help. Send us a DM so we can look into this together.,
743427,297757,@AppleSupport how do you enable imessage as a sharing option in ios11??,software_update,@AppleSupport Let's look into that. Send us a DM and we'll go from there.,
1508056,467795,"@AppleSupport this update need to be re updated , I’m still seeing question marks",software_update,@AppleSupport What iOS version are you currently on? Let us know in Direct Message and we'll take a look.,
568421,253370,@AppleSupport Y’all made me update my phone for an issue that never got solved and my phone hasn’t worked right since,software_update,@AppleSupport Let's meet up in DM and discuss this further together.,568420.0
1655532,505228,"@AppleSupport Air drop will not work on my iphoneX. iOS is the latest. I tried to fix by many method, reset the setting, reset &amp; restore, but couldn't.",account_apple_id,@AppleSupport Can you explain what exactly is happening when you try to use AirDrop? Do you get an error?,1655531.0
2152239,632443,@AppleSupport I can’t download apps from the App Store and it’s taking your chat people forever 😒,billing_subscription,@AppleSupport We're here to help! Let us know more about what's happening with the App Store in a DM and we'll go from there.,
2055652,607936,"@AppleSupport tell your engineers to fix your f*cking OS, meanwhile i’ll format the phone and re-install, that’s what you’ll tell me anyway!",software_update,"@AppleSupport If you change your mind, and would like to do troubleshooting, please reach out to us in DM. We'd love to assist.",2055653.0
2454761,585518,"My gosh @AppleSupport I have to hard reset my phone at LEAST twice a day because your operating system is so jacked. FIX iOS11, @AppleSupport.",account_apple_id,"@AppleSupport That's not the experience we want you to have, and want to look into this further with you. DM us more about what's happening",
999939,498054,@AppleSupport Please add battery percentage to the control panel on the X,device_troubleshooting,@AppleSupport We always accept feedback to help improve our products! Please visit our Feedback page:,999856.0
258920,177559,@AppleSupport ur update turned my phone to scraps 🙄🙄,software_update,@AppleSupport We can help! What's going on with your iPhone?,
101300,138175,@AppleSupport just a heads up here's a glitch. Songs get stuck on the lock screen iOS 11.1.2 iPhone X,device_troubleshooting,@AppleSupport Thank you for reaching out to us. How often has this happened? Does it occur while using cellular data as well as a Wi-Fi connection? Let us know in DM.,
2253490,656462,"@AppleSupport currently trying to update an iPhone 5s and it keeps ""disconnecting"" according to iTunes/PC and disrupts the update before it can make any progress",software_update,"@AppleSupport Let's work on this together. First, check that you have the latest version of iTunes installed. Restart your PC and iPhone, then follow the steps in this article: Send us a DM letting us know how it goes, or if you have any questions.",
666255,278727,@AppleSupport @AppleSupport request: battery percentage inside battery icon on iPhone X please!,device_troubleshooting,"@AppleSupport We love hearing from our customers, that's how we improve our products. We welcome and encourage your feedback and suggestions! Please provide them here:",
2276930,662190,@AppleSupport So I’ve had a look at it’s not showing all my photos. My iPhone it but it seems to have broken albums down between iPhone photos and ones I’ve added from my camera.,device_troubleshooting,@AppleSupport Go ahead and send us a DM please. Let us know the country you're in.,2276929.0
1620596,496677,@AppleSupport what’s up with your guys screen recording feature? The sound cancels out when I try and play music during the recording.,device_troubleshooting,@AppleSupport Hey there! That's a great question! Please check out this awesome article about screen recording:,
794547,309445,@AppleSupport Thank you for responding! I've now been notified to update to the iOS 11.0.3 - will be in touch if the issues still occur post-update.,software_update,@AppleSupport You're welcome. Let us know how it goes.,794546.0
2803404,366170,"@AppleSupport iOS 11.1.2 and Pandora is version 1711.1. The iPhone is connected to media center via Bluetooth. However, the pandora app on the car can’t load songs/album.",device_troubleshooting,"@AppleSupport Okay. Let's remove the Pandora app, and re-install from the App Store. Let us know the results of this step.",2803406.0
2786466,777944,Good afternoon @AppleSupport @AppleSupport! Is there any way to completely block an IPhone device and prevent it from being used? Is there another way to track it when lost or stolen?,order_shipping_inquiry,@AppleSupport Thanks for reaching out. You can prevent the use of an iPhone by placing it into Lost Mode if Find My iPhone was enabled. You can also use Find My iPhone to track your iPhone. You can read more about those features here:,
2195137,642299,#ios1103 is terrible! Apps are loading slow! I can’t control music apps from my Pioneer unit will connected via Bluetooth. @AppleSupport,device_troubleshooting,@AppleSupport We're here for you. Click here to meet us in DM and tell us which version of iOS 11 you're running:,
1133201,387017,@AppleSupport Overheating; can’t control music with control panel; volume no longer displays when I use the volume buttons; (TBC),device_troubleshooting,@AppleSupport Thanks. Let's look into these issues further. Send us a DM and we'll go from there.,1133199.0
1427644,451632,@AppleSupport @AppleSupport This happens quite often and yes I restarted my phone multiple times . This seems to be a issue with iPhone6s majorly,device_troubleshooting,@AppleSupport Thanks. Send us a DM with the country that you are located in and we will continue from there.,1427645.0
758439,301233,Querido @AppleSupport @AppleSupport desde q actualice el software de mi iPhone la batería me dura menos q un pedo en una canasta! 😡😡 que hago?? 😤😤,software_update,@AppleSupport We offer support via Twitter in English. Get help in Spanish here: or join,
1864178,556964,@AppleSupport @AppleSupport #IOS11 fail. The #iphone hangs at all times and gets very hot. Many people are complaining about the same problem.,software_update,@AppleSupport We'd be happy to look into this issue with you. Let us know which iPhone you're using and the version of iOS 11 via DM.,
702149,287681,"@AppleSupport Since updating to iOS 11,Music app's been crashing if i'm connected to wifi. What should i do?",device_troubleshooting,@AppleSupport You've come to the right place. DM us the specifics and we'll work from there.,
208608,165346,@AppleSupport 6s just updated 10 mins ago to iOS 11.0.2 so I’ll give this one 24hrs to see what it’s like thanks to apple for doing the battery on recall!,software_update,"@AppleSupport That sounds like a plan. We're here from 5am until 8pm Pacific time, daily. We look forward to hearing the results.",208609.0
746873,298540,@AppleSupport my spotlight search has stopped working properly on iPhone 7 Plus with latest iOS 11 updates .... Amy ideas!?,software_update,@AppleSupport We want to help. What issue are you experiencing when using Search?,
1040263,366109,Hey @AppleSupport I updated my iPhone. And now my wireless headphones keep beeping. No apps open but pandora?? Help it’s annoying,software_update,@AppleSupport Thanks for reaching out. Which iPhone model do you have? Has the iPhone been restarted since you noticed these issues?,
2307972,669482,"@AppleSupport No updates for the apps, and when I went to talk to Apple Support it said “We do not have enough information to complete this request. If you would like to start a new support session, please close this window and return to the Apple support page.” It’s said that 5 times already.",software_update,"@AppleSupport For further support, you'll want to reach out to our Apps specialists by phone. You may find this link helpful:",2307971.0
65659,131029,"@AppleSupport when vpn status is connected, it is supposed to see a vpn-is-on notification on the upper left corner, while it is not case with my iphone6, ios11.1.2",software_update,@AppleSupport Thanks for reaching out. DM the country or region where you are currently located to get started.,
1867688,557918,"@AppleSupport my phone automatically updated last night without my authorization, and now my iPhone 6s has lost all volume output. HELP!",software_update,@AppleSupport We want to make sure your iPhone works the way you expect it to. Let's get paired up in DM to get started.,
1908434,568538,@AppleSupport why don’t we try fixing the bugs before releasing the updates for once. Your latest updates are brutal for functionality,software_update,@AppleSupport We'd like to know more about what's occurring on your device to assist. Send us a DM and we'll take it from there.,
1858549,555721,@AppleSupport Until I restart my ipad. Even if I just try to adjust brightness during a FaceTime call. I've tried everything.,device_troubleshooting,@AppleSupport Are you noticing if any other apps are failing to re-launch when you press the Home button to exit? Let us know in DM.,1858550.0
2292415,665729,@AppleSupport So ok the brightness thing is fixed now but why does my WiFi and Bluetooth still enable randomly even though I have them off,device_troubleshooting,"@AppleSupport We apologize for the delay in responding, but we're glad to hear that the brightness issue is sorted! Let's take a look at Wi-Fi and Bluetooth. Are you turning them off from Control Center? That function only disconnects. You'll need to turn them off from Settings.",2292417.0
849939,321952,"@AppleSupport And yes, started after update to #HighSierra",software_update,"@AppleSupport OK, thank you. Let's reset the SMC as described in the following article:",849938.0
427072,216579,@AppleSupport why when I do an update on my new 8plus it breaks! What is going on! It won't turn on now.......😭,software_update,@AppleSupport That's not to be expected. Let us help. Tell us more via DM.,
2410141,341442,Rejoice! My #iPhone8Plus is now working again @AppleSupport @AppleSupport @AppleSupport. Why it went Black &amp; nowt happening &amp; overheating I don’t know but it has depleted the Battery. Charging it up on the coach now. I did charge it overnight!,device_troubleshooting,"@AppleSupport We're glad to hear your iPhone 8 Plus is starting up as expected. We want to make sure we address all concerns you're having with your iPhone. To continue, DM us with the country where you're located so we can see what support options we have in your region.",
1671969,508893,Ever since I️ updated my phone “I️” turns into a weird symbol??? @AppleSupport,software_update,@AppleSupport Here’s what you can do to work around the issue until it’s fixed in a future software update:,
1689383,512935,"@AppleSupport every single update after iPhone 8 and X as been horrible, super disappointed phone freeze, restart himself and so many other",device_troubleshooting,@AppleSupport We want to help. Please tell us more about this in DM.,
1370248,438953,"@AppleSupport if I change my Apple ID and use another email , will I lose everything on my phone ?",account_apple_id,@AppleSupport We'd like to help you further with this. DM us which country you are located in to start.,
700026,287022,@AppleSupport I am unable to login after updating to High Sierra,account_apple_id,"@AppleSupport Thanks for reaching out to us. We'd like to help get you back into your Mac. Just to clarify, did the Mac become unresponsive during the update or during the start up?",
1637815,500883,@AppleSupport iPhone 7+ with 11.0.3 though I am upgrading to an X tonight. I upgraded to the 200 gig plan as I'm going to a larger capacity phone,software_update,"@AppleSupport If you open up the Files app, do you have any data there? Do you use any other devices with iCloud, such as a Mac or iPad?",1637818.0
2073042,613142,"@AppleSupport I don’t turn my WiFi off, I keep it on all the time. They freeze and the screen goes black and then my whole phone freezes.",device_troubleshooting,@AppleSupport Let's take a closer look. DM us the version of iOS 11 you're using and we can go from there together.,2073041.0
367948,537665,@AppleSupport @AppleSupport Yep. Same here. Was at 17% by 4:30pm I never got below 50% during the work day before! iOS11.1 but updated to 11.2 yesterday,software_update,"@AppleSupport Hey, thanks for bringing this to our attention. Send us a DM with your device so we can look into what's going on.",367947.0
1341783,432966,@AppleSupport hearing no bass at all in my new Iphone se earpods that came with the box and my Iphone 5s ones sound better with super bass,device_troubleshooting,@AppleSupport We can check it out. Does this occur with listening to a specific app? Are you using the built-in Music app?,
2742989,768321,@AppleSupport iPhone 7. Now battery Life is 5 hours,device_troubleshooting,@AppleSupport Thank you for clarifying that for us. Do you have any pending app updates? Please DM us and let us know.,2742988.0
195949,162094,@AppleSupport iCloud hacked &amp; am now locked out of my Mac which now asks for a 6 digit pin or to contact support on __email__...,account_apple_id,@AppleSupport Thanks for reaching out. For assistance with your Apple ID reach out to our Account Security team here:,
1243396,411698,"@AppleSupport @AppleSupport this screen makes me restart the Apple TV every time, my @AppleSupport doesn’t have this problem, what gives?",device_troubleshooting,@AppleSupport We can understand that this can be annoying. Try reaching out to our Apple TV experts here:,
1940705,438379,@AppleSupport Phone still freezes and crashes on 3rd party apps ... shameful update of iOS 11.03 ... Apple needs to maintain its standards like before ...,software_update,@AppleSupport We'd be delighted to work with you to come up with a solution. Just DM your country &amp; iPhone model and we'll start,1940698.0
2972431,499894,"@AppleSupport Yes. Mostly certain apps, but weird things happen too. For example the other day apps were missing from my screen. I could swipe either direction and they’d be gone. I locked it and they came back. Resetting always works",account_apple_id,"@AppleSupport For the apps you're noticing this with, have you restarted them as well? This link shows how to close them:",2972430.0
1018092,360890,"@AppleSupport ....and here we are again, this time with the ipad.... not had any problems with previous updates, so why this time???",software_update,@AppleSupport We're here to help. What's happening with your iPad?,1018091.0
2288296,561236,@AppleSupport I’m using iPhone 7+ and iOS 11.1.1,software_update,@AppleSupport Thanks for confirming that for us. Go ahead and DM us which country you're traveling from and we'll continue working there.,2288295.0
174987,157057,"@AppleSupport how come Apple Pay isn’t working on @AppleSupport? Every time I attempt to finish it, it says “Payment not completed.”",billing_subscription,@AppleSupport We’d like to point you in the best direction for assistance. Our team that best helps with Apple Pay would love to assist you from the following link:,
2353563,680070,"@AppleSupport It’s the IPad mini. Never been near liquid, dropped or squeezed. Used day before and it was perfect. Went to use it the next day and this had appeared.",hardware_repair_warranty,@AppleSupport Do these lines appear even when your iPad Mini is starting up with the Apple logo on screen? Please DM us to proceed from here.,2353562.0
1445694,117674,"@AppleSupport Hi, you asked if you can help. So... How do I stop iOS updates from automatically downloading? Deleted two so far: 2.6GB of unwanted data.",software_update,@AppleSupport iOS updates auto download as they often include important security changes. Feedback can be left here:,1445692.0
1291143,221224,"@AppleSupport @AppleSupport They gave no help. Said it might be my screen, the case I had on the iPhone or water damage!!",hardware_repair_warranty,"@AppleSupport The only way to check for water damage is to open the device to examine the liquid contact indicators. However, erratic behavior is not sole purview of a liquid-damaged device; it could also be software. Let's meet up in DM so we can go into more detail. Thanks!",1291144.0
1170313,395259,@AppleSupport 11.0.3 latest version updated. Also tried the ‘switch off and on’ the phone suggestion.,software_update,@AppleSupport Let's work on this together. What else have you tried? Let us know in DM and we'll get started.,1170312.0
1762203,282814,@AppleSupport still bug in beta 2 public release ios 11,software_update,@AppleSupport We're here to help. Let's take this to DM so we can better assist you.,
656320,176778,Hi @AppleSupport is it possible to change my Twitter notifications sound (i.e: whenever someone RTs or favs my tweets) from the usual Tri-Tone to any of the others available in iOS?,device_troubleshooting,"@AppleSupport As it turns out, that's not a current option. Feel free leave feedback here:",
2455343,703367,"@AppleSupport Will homepod be able to be setup as a ""home hub,"" like ipad and apple tv, or will I need one of those other devices to do automation. This sounds like it is: ""And it’s a hub for controlling your smart home accessories."" But I'd like confirmation on interpretation.",device_troubleshooting,@AppleSupport Great question! We appreciate your interest in using HomePod as your home's hub. We encourage you to stay up-to-date on Apple news about HomePod here: DM us with any other questions.,
2261504,658440,@AppleSupport Running on iOS 11.1.1 on an iPhone 6s. There was a carrier update. I can tell when the phone won’t place a call as my volume control buttons on the side stop responding. A hard reset fixes it until it happens randomly again. Phone will get extremely warm. No damage/water,software_update,@AppleSupport That seems like it can be frustrating. Let's try and find a solution together. Please send us a DM and we will go from there.,2261505.0
600405,263310,"@AppleSupport @AppleSupport Something’s going on with Apple! I have to take my mom’s phone to the Apple store, her phone keeps freezing! Can’t do updates either! Get it together Apple!",software_update,"@AppleSupport We may be able to save you the trip! DM us more information about your mom's iPhone, including the model and the exact version of the operating system it's currently running if you can, and we'll get started.",600404.0
593584,260551,Mn mobiel heeft net letterlijk 13 minuten Apple logo uit grijs scherm gegeven word er langzamerhand een beetje heel erg gek van. Heb de nieuwe update ook al.. dit is al de 30e x vandaag ofz. Vanochtend 12x in 1 uur.. @AppleSupport @AppleSupport,software_update,@AppleSupport We offer support via Twitter in English. Contact us for help in your preferred language here:,
